address,categories,city,latitude,longitude,name,postalCode,province,reviews_date,reviews_rating,reviews_text,reviews_userProvince
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.4,Bad: The actual pricing of the hotel was different from when i booked it . Good: The starbucks and how there was a gym and pool .,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,4.4,"Good: No hassle, stress-free stay.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,5.0,Good: Convenient and clean,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.55,Bad: Rude guest service. Good: I liked the room I was in and was close to other hotels.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,5.0,Bad: Away from the strip . Good: Its a relaxing hotel ..,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,4.6,Bad: No casino. Good: All of it,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,3.75,"Bad: Smoky lobby due to casino - it should be separate from the lobby area Restaurant is noisy and smoky. Good: Room was clean Shower was good, lots of hot water Hotel is close to the strip, makes it easy to walk there",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.15,Bad: Our room wasn't ready when we arrived at 4.30 (advised it would be ready from 4). They didn't have a two queen bed room as booked so we had to take a king and a roll in bed as there were 4 of us. Good: Good location and a good price,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,4.15,"Bad: Hotel is old, need refurbishment. Good: Value for money",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,3.95,Bad: Hotel facilities starting to look dated. Good: Was priced well for the days we booked (including weekend). Staff was welcoming.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,February,3.55,Bad: Construction noise woke us at 6:15 am But I was credited 1 day of the resort fee for the rude noise. Good: Bed was comfy Free bourbon tasting and dessert in their bar was a plus,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,4.15,Bad: Nown. Good: None,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,4.6,"Bad: The breakfast buffet quality was ok. The eggs were not good at all, nor the sausage. The servers were great though and that made it pleasant. Good: The staff were all incredibly kind, the beds were so soft and loved the sauna!",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,5.0,Bad: no free breakfast. Good: how clean and comforting it was,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,5.0,Good: Great value. Great location.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,5.0,Good: Great location just off The Strip down from The Flamingo easy walking distance to main attractions.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,3.95,Bad: The food is too simple. Good: Very quite,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,4.8,"Good: Delightfully smoke free! No casino, so much quieter than regular Las Vegas hotels. Just behind The Flamingo, so short walk to monorail, Paris or the strip. The concierge, Spencer, was very helpful in getting back to the motel quickly after our show.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,5.0,Good: Only a block off the strip. Luxurious feeling room. Excellent value!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.4,"Bad: Pool is small and quite crowded but it was hot an many people were trying to cool down and relax. Good: The bed was very comfortable, a extra touch with slippers and a bathrobe in the room",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,2.7,"Bad: I will write in English so the staff can read if they wish: we arrived exactly at 4 PM (declared check in time), the room was not ready, the reason being 20 people having done an early check in, please notice that check out time is 11 AM (so they clearly have a workforce planning problem)! An extremely unfriendly staff representative told us that we had to wait, asked me to give her my phone number so that I can receive a text message when the room would be ready, meanwhile we were granted a pass for the pool (which was no extra given that the pool was available for all hotel guests as we were). I asked according to your experience, how long will it take 20 minutes, 1 hour, 3 hours her answer was rude and dismissive I don't know, the only thing I can tell you is to wait for the text message. At that time your room will be available!. So we went to the pool (definitely small and overcrowded), no seats available, very noisy. We waited, and waited and waited and waited... 2 hours and 20 minutes, then I went back to the lobby extremely upset, I started complaining and magically the room was ready... By the way: the text message never arrived. Good: Free parking (is this something to be appreciated)",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,5.0,Good: Excellent breakfast,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,4.8,Bad: Nothing thought it was very good. Good: Found the location very convenient. Liked the ease of parking. Room very comfortable. Staff friendly and helpful. Had one problem - staff took care of it without hesitation.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.4,Bad: No bathroom vent.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,3.75,Good: Central location. Nice cafe and a Starbucks on the premises. Easy check in. Very helpful concierge.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.4,Bad: The restaurant was less the expected. Food was cold and cleanliness thought-out the restaurant wasn't appetizing. For the prices and advertising it didn't come close. Good: Sean at the check-in was very friendly as well as the rest of the staff. Hotel is in the perfect location without the price. Clean and quiet.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,September,4.6,Bad: The pool was to small. Good: The spa was amazing,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.95,"Bad: Problems with door lock led to no response from maintenance and even after security got us in, they failed to fix the lock (had to be recoded) despite assuring us they fixed it. So we got locked out again the next morning. Cost us 2 frustrating hours. Good: Location is good for business, quiet but close to everything.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,5.0,"Bad: No bank ATM's...scandalous...not fair. Good: I HAVE ALWAYS LOVED THE WESTIN. This one didn't disappoint either. Location was great, staff was great and facilities were excellent and clean! The view want bad either.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.35,"Bad: The hotel is very outdated. Old rooms (we were moved because of an old airco that made a lot of noise), old elevators, tiny beds that should not be sold as double unless you like sleeping on top of each other, mediocre breakfast with very little healthy options (mind you, a 7 extra charge for a cappuccino is outrageous). Very basic pool area. All in all we would give this hotel a good 3 stars. Not more. Good: Location is ok.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,February,5.0,Good: Top of the line..great,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,3.95,"Bad: Young girl on front desk was very abrupt. Good: For us the location was great,a nice 10 min walk to the strip. Nice clean rooms. Nice pool and hot tub.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,5.0,Bad: Not a fan of cigarette smoke. But I guess you can't do anything about it in the gambling area. Silly to charge a resort fee on top of the room charge. Just charge what you need for the room. Good: Very helpful and friendly staff from check in to the valets.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,5.0,Bad: Gym was closed. Only notification on website was the spa closure. Good: Great + accommodating staff,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,4.6,Bad: The only issue I had was there not being a microwave/refrigerator in the room. Good: Room was clean. It wasn't as crowded as the other well known hotel casinos. The staff was friendly and helpful.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,5.0,Good: Westin has always the most comfortable beds,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,5.0,Good: I loved the fact that staff was very understandable and after a very tough night (shooting and evacuation of the whole Strip) let us stay complimentary till 4pm. This was really exceptional service and hospitality. Thank you!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.6,Bad: The coffee for the in room coffee maker was awful....couldn't drink it. Sooooo bitter and strong !. Good: The bed was extra comfy. View from the room great (overlooked the High Roller) and the room was very clean and housekeeping great.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,4.8,"Bad: Expensive breakfast. Good: Clean room, comfortable bed, good location (near but not in the Strip) and calm",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,5.0,Bad: nothing to complain about. staff very helpful. Good: bed extra comfy,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,5.0,Good: We were very pleased with everything.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,September,5.0,"Good: The comfort in the bedroom was excellent, good blankets, soft pillows, a bathroom really clean, the staff was really nice.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,4.6,Good: location was close to strip 5 min staff were excellent,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,4.15,Bad: Nc. Good: GReat beds!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,2.5,"Bad: Room service was slow, have hidden pet fees and rules, and the pipes werent working. Good: They have a doggie potty area and spacious rooms",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,5.0,Bad: The smell sometimes from sewer only when in hallway. Good: The hotel was great and staff was very friendly. We will definitely stay there again,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,3.35,"Bad: There is no longer a casino on the hotel grounds which is unfortunate. Also, the pool is a bit small. You have to battle to find a spot with the lounge chairs at times. Good: The rooms were clean and staff was nice. The parking is free and it is about 1 1/2 blocks from the strip. It is on the north side of the Bally's.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,February,4.4,Bad: Even though we asked to have the room cleaned they only folded the towels..had to ask for clean cups and coffee!. Good: No smoking hotel...love the beds!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,4.25,Bad: The lobby is not adequate. You have both Check in and ways out at the same place. Good: Very good value for money and location,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.4,Bad: The restaurant was less the expected. Food was cold and cleanliness thought-out the restaurant wasn't appetizing. For the prices and advertising it didn't come close. Good: Sean at the check-in was very friendly as well as the rest of the staff. Hotel is in the perfect location without the price. Clean and quiet.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.8,"Bad: check-in line was slow. Good: Parking was very convenient, partly because we drove a hybrid and they had special spaces reserved for hybrids.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,1.45,"Bad: No customer service and they try to bill you for everything, for everything. Good: I wish customer service would reply to my emails. I should be getting a refund, but Booking has never replied to my emails. I guess this was my first time and last time using Booking.com. Worst stay ever.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,3.95,Bad: Little Pricey. Good: Large Room,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,4.4,Bad: No hot water in the morning. Good: This was a great hotel on the strip. The only downside was bo hot water in the morning. But they acknowledged they had an issue. Would be nice if they could offer a partial refund for this.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,5.0,Bad: The coffee at breakfast was too watery. Good: Beds were super comfortable!!,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,3.75,Bad: Staff are rude. Check in was a little messy. . Good: Comfortable! Good location. Free parking. Breakfast was okay.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,5.0,"Bad: Overbooked, could not get additional night. Good: Nice accomodations.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.55,"Bad: Service was not all it could be especially on check in. Good: Clean, comfortable and easy to walk to the sights.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,5.0,Bad: Nothing. Good: Extremely friendly staff. They help you in every difficulty. You can depend on them.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,4.4,"Bad: Had wifi problems for the first 4 nights. The resort fee is a bit of a scam. Good: Very comfortable bed, good sized room, well appointed gym and free parking.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.4,Bad: Fit and finish construction of rooms could have been better. Good: n/a,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.75,Bad: I was under the impression there was a casino... there is no casino.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.75,Good: Comfortable Bed !,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,August,5.0,"Bad: It was perfect, period!. Good: What's there not to like The wonderful staff at the Westin even guessed we were getting married in Vegas and, to our total surprise, when we got back to the hotel after our wedding ceremony, we had a bottle of champagne and chocolate-coated strawberries waiting for us. The hotel's restaurant, the Savona Bistro, simply has the best angus burger in the world! The location, for those of us who prefer to skip the hustle and bustle of the Strip: perfect!",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,September,4.6,"Bad: The referbishment work started before 9am each morning and seemed to be right above our room, whixh meant we didn't get much sleep at all. Good: The location was great and the staff were fantastic. Special thanks to Darwin for our engagement gift which made our stay all the more enjoyable. I would stay here again!",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,February,5.0,Good: This hotel it's the most amazing I have ever stay everything of this hotel it's just awesome,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,3.95,"Bad: rooms were in need of updating especially the bathrooms. Toilet was leaky and loud, the TV was dated, and there were updates being performed at the time of stay. Other than than it was worth the money. Good: The proximity was great because it was easy to access and close enough to the strip. They have a great sandwich shop at the shell station on the corner open until 2 am which is a bonus and saved us a ton of on food. Also a little hole in the wall casino bar where you can get a beer and all beef hot dog for 3, shots for 4 just down the street.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,2.7,"Bad: We parked our car in the hotel parking and the second day we realized that somebody had broken in. Somehow we didn't find Las Vegas a safe place to travel. Solely for leisure, I will not return to US again. Not value for money. Good: It was one of the cheapest places we found in Las Vegas during those days.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,5.0,"Bad: no breakfast incl. Good: close to action but off the strip, so quiet",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,5.0,"Bad: We were not entirely satisfied with the buffet breakfast at the restaurant. The Westin should maybe think about adding a ommlett station, and a waffle station. Good: Rooms are great! Amenities are great! Location 1 block off the strip is great as you can escape from the hustle and bustle for a break to relax. Having 24hr access to pool and hot tub was also great! As relaxing and winding down in the hot tub at the end of your night or day is a real treat!",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,5.0,Bad: Room was a little tight. Good: Comfortable beds: adequate bathing supplies,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,2.7,"Bad: The fact that the Casino was being renovated and not in use, and that we weren't notified about this prior to arrival. An extra tax being applied to our charges. To call this establishment a resort is simply untrue. No laundry facilities available. No exhaust fan in bathroom. A limit as to how cool the air-con could be set. Good: The size and set-up of our room was very good. The location in regards to the stripwas approx 500 metres away.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,4.8,Good: The hotel was great I loved the room the bed was super clean and comfortable and so was the bathroom. We only stayed one night here because our other hotel was booked for the rest of the trip but I will definitely be staying here the next time I come to Vegas for my entire trip. Great location,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,October,5.0,Good: Customer service and overall quality of hotel was excellent,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,4.8,"Good: The bed was extremely comfortable, and the staff were friendly. Especially, one that sent us free champagne and strawberries dipped in chocolate to our room. It was our honeymoon so it was sweet of him to do that little act of kindness. The outdoor pool was romantic! I love how it's open 24 hrs! we went for a night swim and saw the lights from the High Roller.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,5.0,"Good: Nice room, friendly staff",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,February,2.9,Bad: There is spa in the name of the hotel and the spa service wasn't available! What a rip-off!. Good: The room was nice with a good view,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,4.6,Good: The receptionist Sean was excellent and informative. Housekeeping are good.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,5.0,Good: Bed was awesome,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,3.95,"Bad: Check in at Reception was slow. Good: The hotel was near the strip - walking distance. The room was comfortable, clean, spacious and a nice temparature The housekeeping staff were very helpful and friendly and provided us with extra coffee and water.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,3.95,Bad: the carpet is damm dirty. Good: It feels like hotel not like any other hotel in Vegas,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.4,"Bad: Nothing (little far from strip). Good: Kind people, clean space and cheap price",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,3.75,Bad: The Breakfast was not complimentary and was expensive .,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,November,5.0,"Bad: No microwave in room. Good: Bed extremely comfortable professional staff, extra clean. Great place. Also liked the 24-hour Starbucks.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,September,5.0,"Good: Great location, quiet rooms, wonderful staff. Was a real pleasure to stay there.",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,4.4,"Bad: There is no longer a casino, and the pool is seasonal despite it easily being warm enough to be used. The sauna was also out of action. With the lack of these attractions it becomes a very plain hotel. Good: Staff throughout the hotel are excellent, especially at the bar on the late night shift and on reception. Very friendly people. Hotel well presented, clean and comfortable. Location is great, a short walk to bellagio, Paris etc for those who want to be near the strip but not on it all the time!",
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,April,4.8,Bad: I liked everything besides the price. Good: The cleanliness,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,September,2.3,Bad: Advertising there is a casino but their isn't this should be updated so that customers are aware prior to booking. Also our room had an old moldy non working refrigerator. Good: Staff was nice,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,July,2.5,Bad: Rude Staff.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,March,5.0,Bad: I had to be switched because these people next door were partying all hours of the night. At 3am they decided to start arguing in the hall. I called security once for them to turn up their music right after they left. Then security came up again while they were in the hall screaming. I will say this the hotel made it right. They gave me that night free and switched me rooms. Good: The rooms were beautiful. Comfy beds good breakfast.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,December,5.0,Bad: Nice hotel in LV close to everything. Good: Everyyhing,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,May,4.8,Bad: Shuttle services to the strip because older people may have problems with feet problems which I do. Good: Everything,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,January,3.55,Bad: I expected to have a much larger room that looks more like a suite.,
160 East Flamingo Road,"Hotels,Hotel",Las Vegas,36.1151369,-115.16572,The Westin Las Vegas Hotel & Spa,89109,NV,June,3.75,Bad: Wasn't on the strip. Good: Showers and location,
99 Convention Center Dr,"Hotels,Resorts,Hotels-Apartment,Motels,Hotel",Las Vegas,36.13234,-115.16201,Royal Resort,89109-2010,NV,August,4.0,The hotel was average but the price and location was very good the Hotel was very old like 90is the staff was helpful if u want to go to attend any show at convention centre then u are at right place its also near to strip only waking distance,
99 Convention Center Dr,"Hotels,Resorts,Hotels-Apartment,Motels,Hotel",Las Vegas,36.13234,-115.16201,Royal Resort,89109-2010,NV,August,4.0,"This place is an average hotel. No casino, no room service, no glitz or glam. BUT it has clean rooms, clean pool w/free cabanas, a small nice restaurant, and nice staff. Location is next the Wynn and Encore close by Circus Circus. Across the street from a 24hr Walgreens and Dennys. I wouldnt call it a family place but its not bad for families. Some young and old partiers but not overly loud or obnoxious. If youre looking to go and dont need the pricey amenities then this place is right. It could use some updating but we werent in the room staring at the walls.",Massachusetts
1808 Fremont St,"Hotels,Hotels Motels,Motels,Hotel",Las Vegas,36.16118,-115.12369,Sterling Gardens Hotel,89101-5108,NV,September,4.0,"Well, the grounds are well kept. pool was clean, and this was our third stay. Beds are ok, and the rooms served their purpose. Large tiled floors with some recycled furnishings from a popular strip hotel. It really wasnt a bad room. cheaper here for a week than 1 night on the strip. Bonus.. 8 feet to your room.. vs 1/2 mile on the strip!!! Not bad att all for a refirbished 1950's hotel, not too bad at all. Save your self the resort fees, stay here and eat you way around Vegas!!",
2989 Paradise Rd,"Hotels,Hotels Motels,Hotel",Las Vegas,36.13499,-115.15548,SpringHill Suites Las Vegas Convention Center,89109-1220,NV,August,5.0,"I would like to thank Guest Service Manager Rena for making my stay special. I had a very nice talk with her about her career at Marriott. She was quick to let me know how proud she is of her staff. She should be, they are wonderful. From the time I checked in, her entire staff made me feel welcome and very comfortable. Emily in the restaurant suggested a couple of her go to specials, and she was right on. Delicious!! The hotel was in immaculate condition. The rooms are large and very quiet. Sleeping on the road can be difficult. No problem here. I slept like a baby. Thank you again Rena.....I highly recommend this hotel for business travel, and family travel for all occasions.Hi Tom,Thank you so much for your outstanding review! Rena is well respected for her outstanding customer service and I'll be sure she is aware that you mentioned her in your review. I'm very happy that you were able to enjoy our in house restaurant, Palettes, and found the food to be delicious. I will also be sure to let Housekeeping know how happy you were with your room cleanliness and the clean public space. We work hard to ensure all our guests' stay is as pleasurable as yours was.We look forward to being of service to you once again when you return to Las Vegas!Safe Travels,",California
