address,categories,city,latitude,longitude,name,postalCode,province,reviews.date,reviews.rating,reviews.text,reviews.userProvince
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,August,5.0,"Didn't do a review for our March/April visit but our stay for July/August was just as good and as always its like coming home to Family, our Maid Ada is an absolute star and looked after us to perfection, all the girls in the coffee shop are great and even have our order prepared if they seen us walking up for our morning coffee, special mention for Whitney who was good enough to take us shopping one day, Suncoast you have lots of real stars working here that make our trips great and even harder to leave on our long journey home,see you all in March 2018.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,July,5.0,"The Suncoast Hotel and Casino has become our home away from home. We are treated like family on our return visits. It's nice to see familiar faces the casino staff and restaurant staff. We especially enjoy the Oyster Bar Restaurant. The hotel rooms are beautiful, comfortable, clean, and roomy. The golf course and mountain views are beautiful while having breakfast. We always rent a car to visit some of our favorite places. Enterprise rent a car is right up the road they pick you up at the hotel and drop you off when you are done with the car. The distance between the strip and downtown is REALLY not a problem. The location and atmosphere is laid back away from the hustle and bustle of the strip and there is a Cheesecake Factory across the street where we always visit at least once while we are there. All in all, if you visit Las Vegas to relax and do some casual gambling, this is a gem of a place to stay. We would highly recommend the Suncoast, but rent a car if you want to check out the rest of the city......Aloha!",Hawaii
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,May,5.0,"My wife and I recently moved to Vegas, and come here fairly regularly. We recently visited Salvatore's Italian restaurant for our anniversary dinner. This place is right out of Good Fellas - great ambiance, and old school vibe with great food. We've never stayed here, but always enjoy gambling here and coming for an occasional drink, or to watch a movie at the theater.",Nevada
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,September,4.0,"I visited the Suncoast Hotel Casino in Las Vegas last weekend and was pleasantly suprised. The rooms are clean and the rates are great!I live in Las Vegas for my second home, and many times I bring friends to gamble here in Las Vegas. They all can't stay at my home, so we usually look for a local hotel and casino to stay at that is affordable.The Suncoast had great restaurants, clean rooms and winning slot machines at a low price.The only drawback I had was that as a non-smoker, the casino needs better ventiliation. It was very smoky in the casino area.Highly recommended!William Mahoney",Nevada
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,July,4.0,"I always joke with my parents since this is their hotel. My wife and I stayed there two nights and I have to say it was excellent. Room view was great. Lots to do for families (bowling, movies, arcade). Clearly not a Paris, Caesers, Belligio but then the prices aren't either. Lots of elderly people mixed in with families. It was a good change of pace from the strip and an entirely different feel (thats good and bad).",Georgia
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,July,5.0,"We stayed 4 nights and for the price it met far behine my expectation. Every thing is there for you right in this hotel. I love this hotel and I will be booking there again on my next trip to Las Vegas. They rooms are big and very clean. This hotel is great for a family trip,so much to see and do.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,April,4.0,"Went to eat at their buffet. They have a variety of foods. Good food for a great price. If it's your first visit, you get a discount on the buffet. We also did a little bit of gambling. I was in town visiting family and they informed me of other things you can do such as bowl and catch a movie.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,October,3.0,"Stayed here because rooms were blocked for a wedding. When we entered, the casino was very smoky and hot. They definitely need to move the air around better. The restaurant offerings are limited and some of them don't run well. The service in the restaurants was very slow. The room itself was spacious, clean and well priced. We had one day for a pool day, the temperature was 94 degrees. Imagine our disappointment when we found the pool is shaded by the building the entire day! Also, the pool amenities were all closed down. Huge disappointment -- huge! We would not have stayed here if we would have known. I did have a wonderful massage and it was a great value. If you would like to have the massage of your life, go see Elvira! She is awesome.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,April,3.0,"I recently stayed at the Suncoast for three nights while working on a project in Las Vegas. The good points about this property are that it has plenty of parking (due to the casino), large rooms, great views from the back of the building, and good housekeeping service. The beds were fairly comfortable (but firm) but the pillows were very hard. Walking into the property however, is like a journey back in time. The decor is dated (brass fixtures everywhere) and the casino, registration, and dining areas are like standing in a chimney. There are so many people smoking in the casino, with so little ventilation, that the smell permeates almost the entire property. After a few minutes, my eyes were burning. Fortunately, the smell did not extend to the rooms (but it did to the hallways). Other negative aspects of the property are the very poor selection of TV channels and the poor set ups for working in the rooms. There is wireless internet but there are no power outlets near the desk or bedside tables. It is obvious that this property survives based on its clientele of older casino patrons. I would stay away unless I had a specific reason to be in this area.",Virginia
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,June,5.0,"I love the small size overall. This is my third time here because I tag along while my husband is at a conference. The pool is perfect, with full sun AND cabanas. There is a wide choice of restaurants and all are well served. We saw a movie while there and had a nice choice of current movies.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,November,3.0,"Big room, nice (enough) bed...the bathroom amenities were a bit odd (like they were the cheapest wholesale could buy. But this epitomizes off strip casino world. Nice enough staff. Cheap price. Clean.Hello jpm3x,We are pleased you enjoyed the service from the staff, the cleanliness of the property, and that you received a good value for the money you spent here. On your next visit, please see a property leader to discuss how we can make your next visit a five-star review.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,April,4.0,"Their is everything for everyone at the Sun Coast. Every amenity you could want or need ranging from small children to adults. From arcades, bowling alleys, and cheap gambling. A very nice place to enjoy Vegas away from the Strip. Also It is right across the street from some amazing golf courses along with shops and fine dining. A very good choice in my opinion!",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,July,4.0,This it's the place to stay if you just wanted to relax and not do a whole lot of activities. The price is very decent since you're away from the strip (about a good 15+ mins. away). The rooms are clean and the staff are very friendly. Bowling alley and game room can keep the kids entertained. Ask for a room with golf course view.,
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,February,3.0,"Today with the economy the way it is everyone is trying to make a dollar. That is understandable. My stay at the Suncoast lost its glitter when I was told I had to pay for a boarding pass to be printed. I could not believe that they do not include this courtesy for their guests. A daily charge of 5 was charged to my credit card. The explanation was that includes all local calls, a safe in the room, a small refrigerator and wi-fi. As far as I am concerned the refrigerator could be removed as a inclusion. I had a room that was extremely noisy and asked to be moved. It took them hours to get this accomplished. I refused to gamble there after being told about the charge for the printing of the boarding pass. We had dinner at the Red Rock and I decided to try and see if they would print my pass for me. I didn't think they would do it but I was shocked. They never asked me for money or even if I was staying there at the hotel as a guest. I explained to the desk clerk what had happened and they couldn't believe it. I was told they print lots of boarding passes for people as a courtesy not just guests of their hotel. This finished me with the Suncoast. I will never dtay there again while in Vegas. It's the principle of the thing that matters. They could have gained my respect and lots more business from my office. There is no reason for this to happen. It is not good PR at all. The Red Rock has all of my future business. No wonder the Republicans didn't go to the Suncoast. The Red Rock rolled out the carpet and knows how to treat people.Thank you for your feedback, and your comments. We do apologize your experience was unsatisfactory. I do want you to know we take all comments as an informational tool to help serve our customers in a more efficient way.",Florida
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,July,4.0,"Everyone was very friendly and our room was nice and clean. My room had yellow sinks and toilet and a phone in the bathroom just like the 70's and 80's Vegas. Would definitelygo back. The only drawback was the breakfast buffet. Although it was given to us free for the first night the food was lousy. Du Pars was a much better choice.Thank you for your review! We appreciate it. If you have any advice on how we can earn that last star, then please let us know, because our goal is to provide you with five-star service.",Tennessee
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,May,4.0,"We have stayed at this hotel many times. I think it's great for families. My son loves the small arcade, bowling alley, movie theatre, pool and Friday's restaurant. I love the fact that the rooms are large, very clean and come with a small fridge. It is also great for families to have the shower and toilet area seperate. In addition to Friday's restaurant there are other restaurants including a 24 hour cafe and an ice cream shop that stays open late as well, very convenient. There are also shopping centers near the hotel that include just about every store and restaurant you can think of, Target, PF Changs, Mimi's etc. My parents had an odd numbered room and it overlooked the pool and golf course. My even numbered room overlooked a roof, not so nice. This is really the only negative I can think of. Also, pool area has no lifeguard or supervision of any kind, so some adults got a little unruly, drinking beer in the pool, speaking loudly etc. But, overall this is a nice place to stay off the strip, especially for those traveling to Las Vegas with children.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,August,4.0,Very easy check in. Room was clean and comfortable. Service from all employees was good. The food choices are great. The Italian place (Salvatore's I think ) was amazing. Great food and prices with impeccable service. Highly recommended!,Arizona
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,October,4.0,"I stayed here for a couple of comp'd nights and had heard that the rooms were remodeled, so I was looking forward to it and had somewhat lofty expectations. I was admittedly impressed. The room was larger than expected, tastefully decorated, and had a great view of the golf course next door and the mountains beyond. It had a good-sized desk in the corner nearest the floor-to-ceiling windows and a real rolling desk chair as opposed to a more common wooden chair. The internet speed was decent, although I had to call support for connectivity assistance. Cox support got me online quickly. The bathroom was even spacious and had two sinks, a large tub/shower, and roomy toilet area. The whole room was just great! The housekeeping staff was fantastic, getting me whatever I asked for quickly. Check-in and check-out was quick and easy and everyone was cheerful, polite, and helpful! As for the casino, the sports book area was large and not overly busy. There was a limited amount of table games, but the common, basic ones were all there. The St. Tropez Buffet was great for the price and everything was tasty and fresh! If you're looking for a golf getaway place to stay, or just someplace away from the craziness of the strip and don't want to spend a fortune,THIS IS IT! The only reason I didn't give it 5 stars is for the limited amount of table games. Otherwise, it's 5+ stars all the way!",Ohio
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,March,5.0,"My wife and I live in Vancouver, BC, Canada. We regularly vacation in Las Vegas because of the climate. We discovered the Suncoast several years ago and stay there frequently. The casino offers tons of entertainment, has bowling, several movies theatres, great restaurants and is surrounded by awesome golf courses. The Suncoast is located in Summerlin which is the best neighbourhood in Las Vegas. Needless to say, we love it. We will absolutely be back.Thank you for visiting us! We look forward to you visiting again.",Canada
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,August,4.0,We had a wonderful stay at the Suncoast our hotel room was facing the pool and the views were absolutely perfect. It's very nice to visit Las Vegas and kind of get out of the rat race of downtown. Nice location about 20 minutes from the strip. Hotel was very clean plenty of stuff for the kids to do also the arcade was inexpensive and the gentleman that work there was very helpful. The pool area was beautiful and they also have bowling with tons of lanes and a movie theater which neither did we get to explore. We were there to visit family and kind of busy running around. I would Highly recommend this hotel to people visiting with kids to Las Vegas. Pictures are Views from our room 455. The only reason I did not give it an excellent is because you have to walk through the casino to get to the hotel room and you feel like you smoke a few cigarettes by the end of the Walk. I'm not a cigarette smoker,Kansas
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,November,5.0,"Truly a magnificent hotel. Beautiful, spacious rooms massive bathrooms. Not anywhere near the strip, but if you are a hiker/climber, this a great location to access the Red Rock Canyon/Spring Mountain Recreation areas. Would go back in a heartbeat. Stay away from the tight slots though.",Canada
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,September,5.0,"Needed a place in the Summerlin area for a visit with relatives. The room was clean and spacious (we were also upgraded to a suite at the last minute). Views of the strip or mountains, or both if you get a suite. Well located for west Vegas activities. Good restaurants at the hotel and nearby. Will definitely stay there again.",Nevada
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,June,4.0,"Lives up to all the previous reviews: large, quiet rooms with great view friendly staff little dated extremely smoky casino older crowd. We stayed for 6 nites. We hit the Strip on a couple of evenings and didn't mind the 20 min drive back to our hotel.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,January,5.0,With several shows going on everything near the strip that is reasonable was sold out.I stay at Coast Casino hotels most often when in Vegas so decided to try the suncoast. Yes it is a bit off the beaten path but you're back in the action in 15 minutes... That said the rooms are big as are the bathrooms the staff is super friendly and the restaurants are great...If you like Golf...you're right next door to Angel Park Golf club...didn't have the time to try it out but the reviews are good.,California
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,June,4.0,Decent hotel. Nothing fancy. Just the basics. Even the casino area is quite small and only has basic games and machines. If you need a clean room to just sleep in. This is the place. If you need excitement. Then this is not the place for you.,California
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,September,5.0,"I am sitting in my room at the Suncoast as I write this reveiw to you, via high speed internet service provided by the hotel at a 9.99 fee. ( a bargin since I probably saved 100 over the 24 hour period, by using my computer instead of gambling!!)Trip advisor is my travelers bible. I was surprised at any negative comments about the Suncoast, but most were positve witch steered me to give it a try.We checked in Monday, Sept. 26 and will depart today Sept. 28.Since it is off season and during the week, we may have not experienced the heavey smoke ,bad service or disgrundled staff some have written about.The rooms are huge, bathrooms gigantic, and the beds are heavenly.(must be a coast hotel trait, Barbary coast has same beds)We booked through trip reservations , paid 44 a night, received a coupon book upon arrival that had a free luch buffet and other offers.The buffet was wonderful.We have stayed on the strip, done all the fancy dancy hotels and wanted to try someplace the locals recommended that had all the amenities we wanted for a decent price. We found it right here.This is video poker heaven!We ordered the American Casino Guideoff the internet which was filled with valuable gambling information and 2 for one coupons for rooms and food, and gamming. We used Suncoast coupons, and had a fabulous dinner buffet (Tues Filet Mingion ,Prime Rib Seafood etc) , 2 for 1 , saved 15., at the Rampart nex door.We are going to use a coupon and stay at the Las Vegas Club downtown on fremont street when we leave here. 49 for both nights or 59 for newer tower rooms.Another valuable sight is Cheapo Las vegas , which will critic everything down to the buffets in Vegas. Along with Trip Advisor, and American Casino guide ,our trip is just costing us mostly gambling expense.We are looking forward to trying the other Coast hotels because our experiences so far have been positive.So to some it up, if you want to get away from the strip, want a great place to stay, want to take in a movie (18 screen movie theater), comfy beds,decent price, high speed internet, perfect size workout room, great air conditioning, good food at great prices and on and on this is the place for you!Hope you have as much fun as we have had!!!",California
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,April,2.0,"This hotel needs a better ventilation system!! The whole place smelled of smoke and farts. I found the casino to be very dreary and outdated. The rooms were very clean and we had a nice view. We had breakfast there and the smell of smoke permeated the restaurant so bad it was hard to eat. I wouldn't stay here again, for sure.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,February,4.0,"I stayed her while coordinating a class in one of the hotel's meeting rooms. As the meeting planner, I was upgraded to a wonderful room on the 10th floor. It had a bar, living room, dining area, large separate bedroom and a huge bathroom with a jacuzzi tub and a huge shower. The bed was very comfortable. The meeting facility is very well run, and worth consideration if you have an event. While there is a large selection of restaurants in the casino, I only patronized two: The Cafe Sienna served up a decent, inexpensive early bird breakfast special. The Bagel Cafe Express has pretty good sandwiches, although they seemed a bit pricey. Otherwise, I preferred to get out and eat somewhere else. Across the street are a Cheesecake Factory and a Gordon Biersch Brewpub that are both great places to eat.",WestVirginia
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,July,4.0,firstly try to park at the front (not the side) of the hotel if you can or in the garage which has direct access to the casinothe smoke from the casino floor doesn't tend to filter into the lifts and upper floors unlike in some of the downtown casinosthe rooms are very large and well appointed. those facing west have a great view of the las vegas stripwe got an early check in at noon which was good and the process was handled in a friendly but efficient way. ac in room was very efficient and the rooms were quiet when we were therelots of eating choices in the casino and surrounding area but you do need a car in order to take advantage of this as the distances and temperatures make walking a difficult optionhowever the local bus does appear to go to the airport on a regular basis and the casino also offered a shuttle there as wellrecommended,UnitedKingdom
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,May,5.0,"Had a Comp Night at the Suncoast, 2 Queen Sized Bed room. Room seems to be larger than most vegas hotel rooms. Large Bathroom, Clean Quiet... Pool area seems a little small for the average Vegas Hotel, but also offers a hot tub. Casino a bit smoky, perhaps ventilation system can be turned on higher.",NewYork
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,December,5.0,"I stayed for three days and I quite enjoyed it. It's quite a distance from the Strip but the mellowness and the view from my room was worth it. Although the decor in the rooms were a little outdated, they were very clean and very SPACIOUS! The one thing I liked about the rooms was that it did not have the adjoining locked doors to the next room, so privacy was well in tact. The safe and fridge were also a plus. Adding to the spaciousness, the bathrooms was quite also large. I had two sinks in one area and then the toilet and shower in a separate part of the bathroom separated by a door. I ate at the buffet for the three days I was there. The selection of food for breakfast, lunch, and dinner was the same each day but was worth the price especially if you signed up for the casino card. You can't beat eating at a buffet for 8+ for breakfast and 11+ for dinner. Sorry, I could not remember how much I paid exactly, but know for sure that it was way cheaper to eat there than at one of the buffets at the Strip. I'd definately stay here again!",California
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,July,1.0,"Something is seriously wrong with the hotel in this casino! Customer service in the casino is outstanding in the hotel not so much. Left our room at 8am to go to the Grand Canyon for the day. Upon returning at 9pm that night found our hotel room door open with the lock holding the door open! Checked the room and it appeared everything was still intact. Talk to the night supervisor at the front desk about it. She told us there was nothing she could do about it and she would call security. Security met us at our room. Talked to us, checked the room and they decided it was no big deal as nothing was missing! So I guess they think it's ok for your room to be open when you are not there! And for at least 8 hrs too. They treated us like we were scamming them or something. Talked to casino night supervisor about it and finally got someone who actually cared. But could give us no answers until she talked to the casino manager.Casino manager finally called next day and said she would comp our room for one night. Well to make this long story short, night was not comped ended up paying for our full 4 nights! I asked to talk to the casino manger again but was told they would not be in until noon. I will never stay in this hotel again nor will I gamble here either. If you stay here lock all your valuables up in the safe. And be prepared for terrible customer service if anything does go wrong. Casino manager did call back later in the day and did comp two nights but I find the actions of the front desk supervisor as well as the security people unacceptable! Also every one acted like it was not a big deal. Maybe they should have someone leave their front doors open all day and see how they feel about that!Thank you for taking the time to post your comments. We apologize for any inconveniences you experienced during your stay. Please be assured that finding your room open is of great concern, and we have advised all appropriate departments of your specific situation. At no time did we think you were scamming or something of that nature. While we can understand your frustrations, please understand there are policies and procedures to be followed in a situation like this. We hope you enjoyed the rest of your trip, the Grand Canyon must have been amazing to see in person!",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,August,4.0,"We just stayed at the Suncoast. The room are very spacious and clean. We had a deluxe King size room - the room, with the pull out couch could easily sleep a family of four. The room we clean and well maintained.We dined at the Italian restaurant - the food was good and the service was about the same. The casino is clean and well vented. The floor service is a little slow, but that is very common now a days.",California
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,September,5.0,"I can't say enough about the Suncoast!! My brother lives in Las Vegas, so as far as the Strip - we have been there, done that. If you are a first time visitor, then by all means, stay on the Strip if you want that Classic Las Vegas vibe. But if you frequent Las Vegas and would prefer a fabulous view of the mountains in Red Rock Canyon, no traffic and great value - then consider a stay at the Suncoast. We (my husband, myself and two children) have stayed there 4 times in the past few years and my parents stay there at least three times each year when they visit. You can't beat the low room rates, and the rooms are HUGE and very nice. The hotel has a large casino, friendly staff and a very nice selection of upscale restaurants, midrange restaurants, even a hot dog stand in the casino near the sportsbook. The pool and hot tub are very nice and never crowded. There is a movie theater and bowling alley. They also have a nightclub and on several occasions, my folks have enjoyed some great concerts at a very low ticket price. They saw the Lettermen and Jay and the Americans and raved about both shows.The only downside is the distance from the Strip - which is probably a 30 minute cab ride. But you are still close to shopping across the street at Tivoli Gardens, which also has some nice restaurants. If you want to explore Red Rock Canyon, do some hiking or horseback riding, or play golf, this would be a great place to stay. We have never had a bad time at Suncoast.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,June,4.0,"I stayed here mid May for a large planned Birthday Party. I arrived at 2:00 pm for a room which I had pre-paid for and they were out of rooms so they can me an upgrade to a 10th Floor Penthouse suite at no extra cost, it was amazing and very large.I had come a few years later for a weekend function but stayed next door at the Marriott. Suncoast is almost as nice but far cheaper.Sunday Brunch was OK but a good deal for 19.00 ( you get a discount at all restaurants if you get their free membership card). I didn't try other restaurants. They are building a lot of Shops and restaurants across the street.I like the area as well, quiet and close to Red Rock Canyon.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,July,4.0,"I stayed may and June,enjoyed it so much that we are talking about coming back next year,staff very friendly,food at the buffett very good and reasonable prices,room very clean and nice,enjoyed the pool and hot tub, parking not an issue,plenty of shopping around the hotel no complaints,highly recommend it thanks cathy and sheldon",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,June,3.0,"The hotel was clean and we had at our request a quiet room, room service was good. We don't gamble and really didn't care for being required to have to walk through the smoke filled casino, or even just the casino to get to our room.It seems that your experience was not up to our high standards, and I sincerely apologize for that! We strive for five-star experiences with every guest every time. If you have feedback on how we can improve, please reach out. Otherwise, we hope youll visit again to give us another chance to wow you!",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,February,4.0,We received two free weekend nights from Suncoast. Our room was spacious and clean. The beds were comfortable. Whenever we saw an employee they greeted us and were willing to assist! We had to book an extra night and it was very reasonable. I experienced Pure Spa which is on site. WOW! They offered a great combo spa treatment which was to die for! The buffet resturant was also better then expected. Usually buffets are pretty boring but theirs was actually pretty good!,California
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,February,3.0,"Stayed at the Suncoast for a week in Feb. 2003. A big, impressive building but understand that it is about a good 20 minute drive on expressways to get to the strip. You will be at the extreme northwest section of the Las Vegas area making it time consuming to get to other parts of the city, but from what we saw this is probably the nicest area in greater Las Vegas (shopping, golf courses, restaurants). Good amenities at the Suncoast, the restaurants in the casino were all great and a good value. Bowling center, movie theatre, nice pool/spa area. Our only reservations concerned the (standard) room we had. The bed had unfitted sheets and mattress pad that just slid all over the mattress and bunched up. The first three nights whoever made the bed left the sheets a foot short at the bottom so that our feet were on the mattress pad. The carpeting looked a bit trafficked. Still, our overall experience was good.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,May,5.0,"We spent several nights at this hotel. We loved the location about 8 miles away from the strip, but easy drive. You do need a car if you stay at this property. It is far from most everything else. Plenty of places to eat in the area. Located in a beautiful place near golf course. We had a nice view of the mountains and Las Vegas strip. We found it quiet at night, even though we were there over a weekend, and there were families with young children staying at the hotel. The hotel staff was very friendly, and helpful. We found our room to be large, and clean. Bathroom was large and had double vanity. It is not the most fancy of rooms, but it had everything we needed. A fridge, coffee maker, flat screen TV. We ate at a couple of the restaurants in the hotel and they were good, the buffet breakfast was very good variety for the money. We saw a show at the showroom, every seat is a good one. We used the pool which was very nice, not the biggest one but nicely decorated and plenty of seats. Overall very happy and would stay again.",NewYork
